,result
1256,0.10661848800505778
1257,0.9577306804310591
1258,0.12505006651372327
1259,0.43368449579199014
1260,0.1595592102345263
1261,0.3226554326139066
1262,0.649801549586452
1263,0.5489689014567798
1264,0.5204709201502647
1265,0.20154512856399728
1266,0.6547748343438892
1267,0.33242953578143136
1268,0.10715176348695601
1269,0.6221292941690482
1270,0.9469994856125872
1271,0.5818260423809604
1272,0.13573380429934376
1273,0.1329710086919565
1274,0.3507364405808347
1275,0.6464113230163367
1276,0.6712296332531416
1277,0.177545613361112
1278,0.7170557840526681
1279,0.8672514597946485
1280,0.18222586146362912
1281,0.19710027801029587
1282,0.6656069696021572
1283,0.1668752410093739
1284,0.35002200484456913
1285,0.38316373541900195
1286,0.6732525485406643
1287,0.3190692780025855
1288,0.4700684387585869
1289,0.8240855243110373
1290,0.658276935601153
1291,0.9254374570624233
1292,0.9492206012606165
1293,0.14568440085577083
1294,0.13855539459607824
1295,0.3898427503670468
1296,0.12740145311201012
1297,0.16832681017198584
1298,0.406151035324844
1299,0.21099182400611502
1300,0.17028559790499234
1301,0.9263207780975438
1302,0.7256672873702452
1303,0.27468797940772377
1304,0.7740800442118971
1305,0.24304984617542513
1306,0.38687751030436285
1307,0.34433116205198094
1308,0.2660095037874209
1309,0.7680921111815738
1310,0.9514829985422151
1311,0.10182399849836453
1312,0.3435828476033313
1313,0.14956879960371666
1314,0.11449780816563933
1315,0.18294077943280393
1316,0.91813943726662
1317,0.44687326208874945
1318,0.9479026910047339
1319,0.8315107961584143
1320,0.1878553165323085
1321,0.46378343075466233
1322,0.14623235555268368
1323,0.7610192093578148
1324,0.673954028658008
1325,0.6730862891716356
1326,0.6830682910957594
1327,0.42698968596415865
1328,0.7519364793688598
1329,0.8841780270632887
1330,0.1507038392950653
1331,0.14107371386934353
1332,0.39020958869000427
1333,0.6163328614653755
1334,0.8694042021916174
1335,0.9475709705747333
1336,0.17414483939660225
1337,0.8583936126461499
1338,0.226703672346393
1339,0.8853876993962159
1340,0.4070998198316883
1341,0.8999183674720649
1342,0.20791591211379748
1343,0.9095855574144089
1344,0.9421040319319957
1345,0.11182968230663998
1346,0.8199993548691328
1347,0.5043903819662273
1348,0.903342388032543
1349,0.20685557489837197
1350,0.87223576738127
1351,0.171479376853903
1352,0.24086510546415504
1353,0.8053759160051888
1354,0.3599899501759858
1355,0.5310482189463139
1356,0.8454468531576861
1357,0.12670605387810005
1358,0.1770897832685525
1359,0.07163146394967433
1360,0.9088701276227303
1361,0.0761380286610162
1362,0.13075891773098
1363,0.9192113566670708
1364,0.8916884756595982
1365,0.9433939939024045
1366,0.230804457632483
1367,0.29213617511269063
1368,0.1540915806314403
1369,0.10383386986083949
1370,0.4406732577900795
1371,0.3371489071688549
1372,0.30693271514019305
1373,0.1828914460142956
1374,0.15678442002642756
1375,0.6520955100993941
1376,0.08397455044930908
1377,0.8259377292681753
1378,0.7744090770654616
1379,0.3153463067769618
1380,0.21623795801242843
1381,0.8636878555572503
1382,0.6081876078533062
1383,0.92468182039612
1384,0.599591164108562
1385,0.8765823993396009
1386,0.9623091284631226
1387,0.4603058863187634
1388,0.7427729878407854
1389,0.21017174375640257
1390,0.829734299897755
1391,0.5246894007929618
1392,0.9554089229181039
1393,0.8257603052781014
1394,0.9521463697751904
1395,0.37592203089441695
1396,0.913633477126262
1397,0.3304602669510073
1398,0.2797325111242341
1399,0.21057576044476595
1400,0.1753996795199763
1401,0.33700670836307356
1402,0.8534178277845864
1403,0.29158646551707007
1404,0.9292746604510999
1405,0.24175194571722455
1406,0.9129881913312401
1407,0.6697829706535576
1408,0.5875802847388742
1409,0.4052867976751939
1410,0.12444918950376538
1411,0.42275036449889924
1412,0.9482853434754371
1413,0.7446638000474031
1414,0.9071367389113784
1415,0.13569189611427707
1416,0.14528384855167642
1417,0.7044340923060913
1418,0.6990850834359039
1419,0.9237284698442986
1420,0.15121301543353013
1421,0.34826655534655915
1422,0.809754097747274
1423,0.2156201552156157
1424,0.2873321583990317
1425,0.9165873752839339
1426,0.4696669161164475
1427,0.5179418444214996
1428,0.1341206626603992
1429,0.43851391302604875
1430,0.13614112345048462
1431,0.36252820757729376
1432,0.8140209922522528
1433,0.9054870362659706
1434,0.6937262455561674
1435,0.11862618080694166
1436,0.150128485045747
1437,0.9296650891116918
1438,0.9207374720013527
1439,0.11019762476152231
1440,0.767153409026072
1441,0.6953303013184728
1442,0.16833658627629614
1443,0.7550270269979213
1444,0.7244064536606059
1445,0.4270473750468173
1446,0.9524981693549731
1447,0.3872424210104771
1448,0.8611457337067225
1449,0.17851387021005427
1450,0.9285880905168684
1451,0.11104160930992005
1452,0.9471107975363545
1453,0.5171927479964261
1454,0.9266374316364051
1455,0.8103640924644944
1456,0.9252256969628965
1457,0.7621260283481354
1458,0.19691553082560306
1459,0.7391403369518195
1460,0.80317016429641
1461,0.5617778186525479
1462,0.9414506856057954
1463,0.889743334455507
1464,0.9247756400715449
1465,0.945765700778099
1466,0.7698758646473126
1467,0.6600323524716318
1468,0.4448174195505112
1469,0.24900664902050995
1470,0.418403580766049
1471,0.5821318747960939
1472,0.12508246897956177
1473,0.28626137771866106
1474,0.08672213928104805
1475,0.6613768621838834
1476,0.8199049611436733
1477,0.8875786996714552
1478,0.1509145919747161
1479,0.09439741955222386
1480,0.16189703236001798
1481,0.8763197423521527
1482,0.8228585456828864
1483,0.19443133625802392
1484,0.8028864865765402
1485,0.1765657616890319
1486,0.9228852215530813
1487,0.4514610445253257
1488,0.9525363796000321
1489,0.8543434017522501
1490,0.23984177623331032
1491,0.9278834176334109
1492,0.33374553197566115
1493,0.8350367150338212
1494,0.9418282733649784
1495,0.09570785726492494
1496,0.5206643945094952
1497,0.17414483939660225
1498,0.45055719497240093
1499,0.3595183780071245
1500,0.9416689744518316
1501,0.09664586468160762
1502,0.14300362606374667
1503,0.9604674857522241
1504,0.2888624601427226
1505,0.15311930075030666
1506,0.25048224267055885
1507,0.6547748343438892
1508,0.8686416565915503
1509,0.3456954950241643
1510,0.9206874355467745
1511,0.9471376873740049
1512,0.5618193729379414
1513,0.24423855450434342
1514,0.4353242518394213
1515,0.5282794000670032
1516,0.13670480251604952
1517,0.9325855299849086
1518,0.2718766715189278
1519,0.15895965894595393
1520,0.9097823257453956
1521,0.4052867976751939
1522,0.2452221329685312
1523,0.9184304284432542
1524,0.1309316620981421
1525,0.1550869385069788
1526,0.061845701958314354
1527,0.14587349186745246
1528,0.11791506618224697
1529,0.90234733345819
1530,0.9317971737808417
1531,0.9633817394861699
1532,0.2554882122601676
1533,0.3335751513935915
1534,0.23786506020697504
1535,0.7961199454046634
1536,0.2942588424076166
1537,0.9122579022783197
1538,0.9471376873740049
1539,0.8158831418872673
1540,0.10245056388166457
1541,0.9149116474265313
1542,0.8750242934919106
1543,0.14272821235124433
1544,0.1336318693896433
1545,0.31572807215606413
1546,0.17878922803349648
1547,0.5399791085328726
1548,0.06454641112755981
1549,0.3890965279884312
1550,0.7887719021659414
1551,0.45588618943736864
1552,0.24227772125315555
1553,0.2942572567032761
1554,0.20685557489837197
1555,0.39659423743765976
1556,0.945765700778099
1557,0.3621357725280799
1558,0.3475880343575503
1559,0.6716433012923427
1560,0.12131405809284634
1561,0.9524929143642311
1562,0.25348831472493705
1563,0.9008027945581879
1564,0.5702560881339352
1565,0.7870184362413045
1566,0.9330546845972725
1567,0.12491116616840216
1568,0.17028559790499234
1569,0.19531801910757057
1570,0.17297353773326274
1571,0.9499991808895543
1572,0.6996563530301986
1573,0.37616550943524524
1574,0.9563955377584683
1575,0.42249829751140633
1576,0.4052867976751939
1577,0.1988625766570077
1578,0.7907360501643262
1579,0.17409077165080836
1580,0.9110519846991085
1581,0.9563829453049433
1582,0.19255077723554276
1583,0.909942015720386
1584,0.9003361255028766
1585,0.9568564181194493
1586,0.7581999956862264
1587,0.9527275269006888
1588,0.5680300806800622
1589,0.10533558492245719
1590,0.9251908942479891
1591,0.33294494515484874
1592,0.35857852271429314
1593,0.7834194360719301
1594,0.9210955073261126
1595,0.9024261932048985
1596,0.9444770270216214
1597,0.3083418515579161
1598,0.14770850494451182
1599,0.9422020942591849
1600,0.21317923732771007
1601,0.9511782818942751
1602,0.367580038210199
1603,0.45708067302035266
1604,0.4041237549475885
1605,0.14720456840868215
1606,0.6927554388114401
1607,0.8662694516122567
1608,0.04338129659073155
1609,0.4827243195572862
1610,0.7608227270037851
1611,0.9605696800082467
1612,0.23072334853652524
1613,0.3339972199609343
1614,0.4467722754961779
1615,0.20673138914355674
1616,0.058702253546564144
1617,0.9549038339262803
1618,0.14516211919208857
1619,0.2661989581903741
1620,0.13811158892044006
1621,0.9621345726639552
1622,0.8872412939467558
1623,0.3164589623689097
1624,0.7456934066424098
1625,0.13007983805252413
1626,0.608211956418516
1627,0.4702170486081752
1628,0.14476099828923697
1629,0.9603971357818907
1630,0.06826437897930085
1631,0.7542375935588692
1632,0.7641988269314537
1633,0.9675466035802238
1634,0.23984860370996222
1635,0.9533194471172691
1636,0.29702067719869735
1637,0.9284260899720042
1638,0.9301151059719661
1639,0.8116996314078873
1640,0.9113194221213937
1641,0.19738298726242628
1642,0.25231830623017326
1643,0.11009940617993294
1644,0.24186062614905138
1645,0.9496444327248785
1646,0.6732525485406643
1647,0.16438701028928532
1648,0.16445633366341303
1649,0.155382233380734
1650,0.15688112949426528
1651,0.9566301081027935
1652,0.940813253291687
1653,0.08572545329295944
1654,0.9272841567188056
1655,0.2059298818201436
1656,0.6626195597153203
1657,0.9291912572567593
1658,0.26329434381039657
1659,0.3132310746474171
1660,0.7009665189102718
1661,0.8386019584703746
1662,0.4696669161164475
