,result
1255,0.9373862643437031
1256,0.15525212485478074
1257,0.9668704987192676
1258,0.21041727548367675
1259,0.36841640494800465
1260,0.14180384491303435
1261,0.239432136426859
1262,0.6533473028452498
1263,0.38068487763564507
1264,0.6276349931944779
1265,0.20275674455702627
1266,0.5932276559661465
1267,0.4790262795567536
1268,0.1864630313050303
1269,0.7614418052406312
1270,0.9677922390329469
1271,0.4515574779194737
1272,0.2455891539680493
1273,0.16319685301834322
1274,0.3529397838620605
1275,0.6422224769187431
1276,0.5416294211115926
1277,0.16808155301779268
1278,0.8906963039883988
1279,0.7185800774198593
1280,0.18065224004123395
1281,0.14552449199944356
1282,0.6119036232954815
1283,0.20859460166683416
1284,0.33984122635061836
1285,0.38764209013248396
1286,0.487116929055783
1287,0.3752186293371745
1288,0.4243322180651456
1289,0.7802086345195088
1290,0.6904774523845227
1291,0.9296018303979908
1292,0.9672917495885069
1293,0.12537824407649734
1294,0.10950146087106956
1295,0.24524105283344608
1296,0.1772912174866808
1297,0.14184585499921099
1298,0.6048574557226395
1299,0.16544593057579915
1300,0.1291032167695442
1301,0.9234395913802865
1302,0.6077039934274805
1303,0.28624412420722056
1304,0.8639587308690321
1305,0.2075221622108401
1306,0.5071623018728695
1307,0.35524134316785233
1308,0.3846701368350364
1309,0.7679153719049555
1310,0.930119238899831
1311,0.11249323441071805
1312,0.2709979516357752
1313,0.18660277501165165
1314,0.24189339267706997
1315,0.11898336400889695
1316,0.9029818617055043
1317,0.40685788506378895
1318,0.9544039311759529
1319,0.8761026920324408
1320,0.11813601805381035
1321,0.39665893946458797
1322,0.14862343411785198
1323,0.7754786745167132
1324,0.7069978251354582
1325,0.7617620207741226
1326,0.8355465076873715
1327,0.2913006431022425
1328,0.7556398576594384
1329,0.8953427716828596
1330,0.20106499600461
1331,0.1832003090141468
1332,0.3220261172691576
1333,0.6527291226177004
1334,0.8863439871387214
1335,0.9514048575733783
1336,0.15458825887789962
1337,0.9085016486996838
1338,0.23347728831582065
1339,0.7848291206358965
1340,0.4124893121262368
1341,0.8168792905367651
1342,0.15820188383406827
1343,0.9677922390329469
1344,0.9668704987192676
1345,0.119191060429592
1346,0.8240400275427312
1347,0.4019878544353663
1348,0.9292279865885994
1349,0.16993231153470928
1350,0.8767913018902481
1351,0.20783658279582248
1352,0.20142710006280484
1353,0.7440304990683199
1354,0.6625316220374369
1355,0.49366642319870335
1356,0.828419710566988
1357,0.17273872220801081
1358,0.17017375270584556
1359,0.1308462940291939
1360,0.9305104519034005
1361,0.1116519149605944
1362,0.1380162283862212
1363,0.9474615451075432
1364,0.9063014793989931
1365,0.9303218593613553
1366,0.15764966235065558
1367,0.23762992858178864
1368,0.2750721396607622
1369,0.15706735914719203
1370,0.40027413636081083
1371,0.24299970275317215
1372,0.23636665647250987
1373,0.15831088458208878
1374,0.3018011206651227
1375,0.49664586649126286
1376,0.1518315694291376
1377,0.8418760130821703
1378,0.7124164076720372
1379,0.19408975263854783
1380,0.18134663518452632
1381,0.7316931868255103
1382,0.3749004811757469
1383,0.8645467441643431
1384,0.6590009311609336
1385,0.7450461105388552
1386,0.9626682376038015
1387,0.2806447295854504
1388,0.7317036352605314
1389,0.17219624494672003
1390,0.8877689737440247
1391,0.3095619069374508
1392,0.9632367854597048
1393,0.8443779838846978
1394,0.9506549304567543
1395,0.3576853409549904
1396,0.9014892800108308
1397,0.30901034722448
1398,0.24412049676664446
1399,0.17836914129070372
1400,0.32749342112325697
1401,0.3681541110087678
1402,0.8178180144331033
1403,0.31233066563223066
1404,0.9283896617853994
1405,0.41309363790505965
1406,0.921400205831233
1407,0.6105532896805835
1408,0.44226835293277833
1409,0.23858154238636906
1410,0.17679838722481392
1411,0.40570629103064143
1412,0.9668704987192676
1413,0.8772851200483537
1414,0.8876445557496694
1415,0.1573717969309591
1416,0.23185822891690006
1417,0.7504532890268774
1418,0.7083554416151195
1419,0.879837618921535
1420,0.14170441468905995
1421,0.26425623549605876
1422,0.9005551842691127
1423,0.17452627547539462
1424,0.3062997895520097
1425,0.9371129158924608
1426,0.47542750539777395
1427,0.3867227251522466
1428,0.14548968239480836
1429,0.31593714179575666
1430,0.10507807079710552
1431,0.2625198523791717
1432,0.814010265994529
1433,0.9176354352726479
1434,0.6328669168498383
1435,0.16925215653347472
1436,0.11294411133244467
1437,0.9086702761057818
1438,0.9454466328441589
1439,0.2719935957197326
1440,0.8232107227526023
1441,0.5954403922765532
1442,0.1290198554008139
1443,0.7701234337761501
1444,0.8325257090078493
1445,0.3824622065761451
1446,0.9544039311759529
1447,0.5227724407929885
1448,0.8117204036682848
1449,0.17179064516439532
1450,0.912209067922074
1451,0.22125933675829562
1452,0.9668704987192676
1453,0.5297568384583962
1454,0.9393302722492859
1455,0.7149088260452361
1456,0.8649298915119733
1457,0.9268639736595995
1458,0.26045090606784543
1459,0.8706339039481314
1460,0.7051892503643913
1461,0.6024292800507968
1462,0.9398107403418043
1463,0.7657572652144621
1464,0.9404658370426059
1465,0.9558787192790412
1466,0.7957928988900953
1467,0.7060186780360364
1468,0.45756301493907653
1469,0.26622191265697176
1470,0.3654532136867116
1471,0.7736711668389614
1472,0.2390199285424339
1473,0.24379439164768324
1474,0.15935608641877233
1475,0.7321959184834854
1476,0.8608255407946439
1477,0.8382089609740806
1478,0.1688466318306656
1479,0.18700067321926814
1480,0.15579977261478223
1481,0.8911552164786706
1482,0.9385559002880671
1483,0.13871501614932258
1484,0.9044561682712109
1485,0.34423556199583616
1486,0.925269188913917
1487,0.48975342640711594
1488,0.961246057439431
1489,0.821349464647112
1490,0.29268752058112013
1491,0.8879573305497792
1492,0.19253028041589432
1493,0.8776305854874461
1494,0.9407527662581996
1495,0.11610036942796091
1496,0.31261148099901825
1497,0.15926611542448768
1498,0.31867534462034985
1499,0.2627642900625304
1500,0.9165453862383413
1501,0.17264216059111917
1502,0.19460713080021638
1503,0.9672917495885069
1504,0.30525199275999554
1505,0.21824755215775016
1506,0.28719186108875966
1507,0.7684996450421376
1508,0.6976663191132852
1509,0.42316128349342497
1510,0.8794023777175185
1511,0.9584888487351992
1512,0.5915148990727824
1513,0.2274010294034883
1514,0.4450560412842653
1515,0.6329606766602616
1516,0.15872070395904583
1517,0.9356413786425245
1518,0.2901004161794922
1519,0.1773405117374714
1520,0.9618711432608898
1521,0.21950542359979827
1522,0.24447857073716942
1523,0.9269507502970551
1524,0.32222077432069574
1525,0.2995485427748078
1526,0.10947906356153633
1527,0.14706072632212375
1528,0.1451444590656015
1529,0.8828283677345077
1530,0.9479121291998017
1531,0.9677922390329469
1532,0.3355542954325677
1533,0.29992447234938746
1534,0.18331076499599186
1535,0.9370148705760107
1536,0.20727795940968005
1537,0.8862867636469915
1538,0.9579034661443118
1539,0.8545002723826132
1540,0.18468913490257155
1541,0.9089162713225414
1542,0.9156862594140965
1543,0.14427935066373193
1544,0.21453508957475623
1545,0.29853254313273964
1546,0.28284108475504727
1547,0.6984814604244236
1548,0.12302570004381269
1549,0.39864809341125057
1550,0.8304716742983973
1551,0.5500697501264764
1552,0.30200327828030504
1553,0.49488940443921936
1554,0.16459431948823175
1555,0.22530787143229578
1556,0.9529441463524767
1557,0.30262010004774886
1558,0.2089095423121131
1559,0.7757354009021843
1560,0.1575337912040531
1561,0.9677922390329469
1562,0.28350992730095226
1563,0.8809781332295954
1564,0.6651186822181688
1565,0.7550551846462353
1566,0.9487675434105554
1567,0.1487044035184825
1568,0.14058903429198238
1569,0.21124056850581768
1570,0.14278026919216308
1571,0.9632367854597048
1572,0.4891224259153966
1573,0.4250851220655515
1574,0.9677922390329469
1575,0.4408701439647471
1576,0.3200305331478073
1577,0.12982020075294
1578,0.7856419623071083
1579,0.20518050517040326
1580,0.9394991185469456
1581,0.9663561839061826
1582,0.17763518416138108
1583,0.902495691902161
1584,0.9134680623791714
1585,0.9232769711703132
1586,0.834606605570365
1587,0.9668704987192676
1588,0.375285681521056
1589,0.11457264533250719
1590,0.9284952775549261
1591,0.34435720110772894
1592,0.25588159142641576
1593,0.7511260895391173
1594,0.9239153625847925
1595,0.855578708225292
1596,0.9668704987192676
1597,0.2450617275796463
1598,0.14921386052199567
1599,0.9274178584745236
1600,0.17189086839190607
1601,0.9663561839061826
1602,0.2210571584981957
1603,0.3265052054629501
1604,0.2784435730969796
1605,0.17183305744801847
1606,0.825381485434583
1607,0.734623190288444
1608,0.11391427731793372
1609,0.4709147081170924
1610,0.6920380963681493
1611,0.9604446378462571
1612,0.3929486109497942
1613,0.2874397280131825
1614,0.4100415697797435
1615,0.30538864643512953
1616,0.13186368465572917
1617,0.9589801327300443
1618,0.15801977241668197
1619,0.19319601767377825
1620,0.14730517456231515
1621,0.9677922390329469
1622,0.9013737621386303
1623,0.22903294739688448
1624,0.8168872984979348
1625,0.1737756330631591
1626,0.43278681411681835
1627,0.4034817832872617
1628,0.1866524209091069
1629,0.9610596235897153
1630,0.12412399738248561
1631,0.7902646723208858
1632,0.7622891230192606
1633,0.9672917495885069
1634,0.2791006278455583
1635,0.953066699390437
1636,0.32199491052031465
1637,0.9371261323184078
1638,0.9616056732344272
1639,0.8804429129733721
1640,0.8959065987259244
1641,0.18359251155646525
1642,0.22991058105387177
1643,0.22503462315574133
1644,0.2265285785383984
1645,0.9668704987192676
1646,0.6330129631500291
1647,0.1716187875322661
1648,0.11834949218583775
1649,0.15332076228349031
1650,0.306693723155657
1651,0.9668704987192676
1652,0.9536802665721957
1653,0.15674870267281124
1654,0.9588987827934212
1655,0.14893232986048277
1656,0.5333689918695844
1657,0.9621500571043297
1658,0.32889028190740666
1659,0.22002581376207275
1660,0.8162458889197645
1661,0.8535966994336693
1662,0.3699774229381597
